Number;Type;X;Y;Z
7;2;172.507378;10.246027;-6.052926
7;2;15.362285;10.246027;23.490966
7;2;166.765513;10.246027;-27.933582
7;2;24.134486;10.246027;44.342360
7;2;155.138551;10.246027;-47.338372
7;2;38.383496;10.246027;61.912159
7;2;138.552689;10.246027;-62.721521
7;2;56.974245;10.246027;74.800765
7;2;118.329146;10.246027;-72.857617
7;2;78.425807;10.246027;81.981477
7;2;96.078919;10.246027;-76.939224
7;2;101.029361;10.246027;82.882285
7;2;73.574448;10.246027;-74.641203
7;2;122.984322;10.246027;77.431431
7;2;52.608426;10.246027;-66.146614
7;2;142.541769;10.246027;66.063126
7;2;34.850995;10.246027;-52.132131
7;2;158.143769;10.246027;49.682963
7;2;21.716701;10.246027;-33.714138
7;2;168.547475;10.246027;29.595778
7;2;14.251814;10.246027;-12.359804
7;2;172.924132;10.246027;7.401702
7;2;13.050984;10.246027;10.229798
7;2;170.925100;10.246027;-15.131296
7;2;18.209868;10.246027;32.255193
7;2;162.709620;10.246027;-36.208250
7;2;29.317511;10.246027;51.961851
7;2;148.932133;10.246027;-54.150183
7;2;45.489086;10.246027;67.779951
7;2;130.690145;10.246027;-67.527850
7;2;65.436374;10.246027;78.449432
7;2;109.436802;10.246027;-75.275595
7;2;87.570385;10.246027;83.120369
7;2;86.865134;10.246027;-76.776236
7;2;110.127938;10.246027;81.420678
7;2;64.773187;10.246027;-71.910233
7;2;131.312109;10.246027;73.485756
7;2;44.920792;10.246027;-61.065208
7;2;149.435381;10.246027;59.947693
7;2;28.889381;10.246027;-45.105072
7;2;163.054064;10.246027;41.884925
7;2;17.956005;10.246027;-25.301198
7;2;171.083300;10.246027;20.736321
7;2;12.991612;10.246027;-3.231152
7;2;172.883487;10.246027;-1.813434
7;2;14.391662;10.246027;19.346978
7;2;168.311222;10.246027;-23.968039
7;2;22.044628;10.246027;40.634633
7;2;157.730729;10.246027;-43.962671
7;2;35.340880;10.246027;58.936048
7;2;141.984844;10.246027;-60.204568
7;2;53.221244;10.246027;72.793345
7;2;122.327876;10.246027;-71.399911
7;2;74.261383;10.246027;81.102659
7;2;100.325686;10.246027;-76.656885
7;2;96.785249;10.246027;83.202075
7;2;77.730958;10.246027;-75.556722
7;2;118.998606;10.246027;78.924354
7;2;56.343573;10.246027;-68.187061
7;2;139.131950;10.246027;68.610257
7;2;37.867239;10.246027;-55.134965
7;2;155.581470;10.246027;53.081400
7;2;23.773771;10.246027;-37.440157
7;2;167.036806;10.246027;33.574801
7;2;15.185845;10.246027;-16.512193
7;2;172.585434;10.246027;11.644347
7;2;12.787570;10.246027;5.981815
7;2;171.785353;10.246027;-10.962997
7;2;16.769993;10.246027;28.250008
7;2;164.700297;10.246027;-32.446342
7;2;26.815875;10.246027;48.518515
7;2;151.894657;10.246027;-51.094336
7;2;42.124968;10.246027;65.172757
7;2;134.388523;10.246027;-65.421492
7;2;61.477758;10.246027;76.886069
7;2;113.576424;10.246027;-74.286517
7;2;83.332612;10.246027;82.725373
7;2;91.116240;10.246027;-76.983227
7;2;105.948585;10.246027;82.225514
7;2;68.797136;10.246027;-73.296804
7;2;127.524103;10.246027;75.426311
7;2;48.397039;10.246027;-63.520907
7;2;146.340471;10.246027;62.869385
7;2;31.541010;10.246027;-48.434278
7;2;160.898789;10.246027;45.555012
7;2;19.571789;10.246027;-29.238709
7;2;170.039349;10.246027;24.862446
7;2;13.442838;10.246027;-7.463308
7;2;173.034019;10.246027;2.440045
7;2;13.642386;10.246027;15.157308
7;2;169.644247;10.246027;-19.926035
7;2;20.154537;10.246027;36.821196
7;2;160.140058;10.246027;-40.454126
7;2;32.460536;10.246027;55.802620
7;2;145.278552;10.246027;-57.508972
7;2;49.580096;10.246027;70.589534
7;2;126.243587;10.246027;-69.731993
7;2;70.149481;10.246027;80.004018
7;2;171.047376;7.246027;3.147060
7;2;15.509373;7.246027;14.177014
7;2;167.934282;7.246027;-18.692082
7;2;21.673253;7.246027;35.358280
7;2;158.842987;7.246027;-38.791530
7;2;33.510002;7.246027;53.973620
7;2;144.497698;7.246027;-55.550174
7;2;50.076710;7.246027;68.540145
7;2;126.041153;7.246027;-67.633031
7;2;70.053684;7.246027;77.897494
7;2;104.943589;7.246027;-74.077585
7;2;91.849569;7.246027;81.300267
7;2;82.885627;7.246027;-74.370469
7;2;113.728118;7.246027;78.477400
7;2;61.624391;7.246027;-68.488351
7;2;133.946498;7.246027;69.653761
7;2;42.853539;7.246027;-56.899797
7;2;150.894124;7.246027;55.532237
7;2;28.068346;7.246027;-40.527945
7;2;163.220958;7.246027;37.237739
7;2;18.446592;7.246027;-20.676967
7;2;169.945052;7.246027;16.227598
7;2;14.754741;7.246027;1.071820
7;2;170.530768;7.246027;-5.824532
7;2;17.286883;7.246027;22.985919
7;2;164.931448;7.246027;-27.161989
7;2;25.841310;7.246027;43.319665
7;2;153.593131;7.246027;-46.085045
7;2;39.736580;7.246027;60.453286
7;2;137.419022;7.246027;-61.086300
7;2;57.865805;7.246027;73.021925
7;2;117.697539;7.246027;-70.970762
7;2;78.784820;7.246027;80.024372
7;2;95.999685;7.246027;-74.951041
7;2;100.827229;7.246027;80.902817
7;2;74.053899;7.246027;-72.710070
7;2;122.237147;7.246027;75.587283
7;2;53.608369;7.246027;-64.426363
7;2;141.309071;7.246027;64.501202
7;2;36.291775;7.246027;-50.759796
7;2;156.523743;7.246027;48.527686
7;2;23.483547;7.246027;-32.799040
7;2;166.669171;7.246027;28.939175
7;2;16.203980;7.246027;-11.974838
7;2;170.937176;7.246027;7.296079
7;2;15.032961;7.246027;10.053965
7;2;168.987771;7.246027;-14.677526
7;2;20.063773;7.246027;31.532569
7;2;160.976245;7.246027;-35.231234
7;2;30.895663;7.246027;50.749999
7;2;147.540791;7.246027;-52.727749
7;2;46.665770;7.246027;66.175407
7;2;129.751669;7.246027;-65.773309
7;2;66.117857;7.246027;76.580012
7;2;109.025952;7.246027;-73.328712
7;2;87.702380;7.246027;81.134991
7;2;87.014637;7.246027;-74.792099
7;2;109.699929;7.246027;79.477496
7;2;65.471134;7.246027;-70.046897
7;2;130.358193;7.246027;71.739562
7;2;46.111585;7.246027;-59.471106
7;2;148.031545;7.246027;58.537589
7;2;30.478162;7.246027;-43.907188
7;2;161.312137;7.246027;40.923238
7;2;19.816213;7.246027;-24.594955
7;2;169.142044;7.246027;20.299658
7;2;14.975063;7.246027;-3.072810
7;2;170.897540;7.246027;-1.690288
7;2;16.340356;7.246027;18.944807
7;2;166.438784;7.246027;-23.294893
7;2;23.803334;7.246027;39.703984
7;2;156.120957;7.246027;-42.793147
7;2;36.769499;7.246027;57.551058
7;2;140.765972;7.246027;-58.631831
7;2;54.205974;7.246027;71.064341
7;2;121.596998;7.246027;-69.549244
7;2;74.723780;7.246027;79.167372
7;2;100.141024;7.246027;-74.675711
7;2;96.688480;7.246027;81.214668
7;2;78.107221;7.246027;-73.602860
7;2;118.350379;7.246027;77.043144
7;2;57.250789;7.246027;-66.416155
7;2;137.983902;7.246027;66.985100
7;2;39.233140;7.246027;-53.688084
7;2;154.025054;7.246027;51.841754
7;2;25.489549;7.246027;-36.432558
7;2;165.196006;7.246027;32.819417
7;2;17.114823;7.246027;-16.024142
7;2;170.606887;7.246027;11.433397
7;2;14.776087;7.246027;5.911440
7;2;169.826668;7.246027;-10.612708
7;2;18.659644;7.246027;27.626814
7;2;162.917502;7.246027;-31.562717
7;2;28.456132;7.246027;47.392145
7;2;150.429769;7.246027;-49.747766
7;2;43.385169;7.246027;63.632938
7;2;133.358234;7.246027;-63.719243
7;2;62.257515;7.246027;75.055460
7;2;113.062806;7.246027;-72.364188
7;2;83.569811;7.246027;80.749800
7;2;91.160207;7.246027;-74.993951
7;2;105.624332;7.246027;80.262351
7;2;69.395186;7.246027;-71.399046
7;2;126.664226;7.246027;73.631942
7;2;49.501532;7.246027;-61.865841
7;2;145.013468;7.246027;61.386747
7;2;33.063962;7.246027;-47.153745
7;2;159.210368;7.246027;44.502213
7;2;21.391883;7.246027;-28.434716
7;2;168.124009;7.246027;24.323351
7;2;15.415087;7.246027;-7.199900
7;2;171.044335;7.246027;2.457597
7;2;15.609681;7.246027;14.859148
7;2;167.738716;7.246027;-19.353234
7;2;21.960164;7.246027;35.985218
7;2;158.470474;7.246027;-39.371705
7;2;33.960661;7.246027;54.495419
7;2;143.977912;7.246027;-56.003155
7;2;50.655219;7.246027;68.915240
7;2;125.415500;7.246027;-67.922733
7;2;70.713958;7.246027;78.096005
7;2;168.887281;4.246027;3.147060
7;2;17.647851;4.246027;13.872181
7;2;165.860223;4.246027;-18.088518
7;2;23.641381;4.246027;34.468065
7;2;157.020182;4.246027;-37.632481
7;2;35.151000;4.246027;52.568936
7;2;143.071351;4.246027;-53.927970
7;2;51.259857;4.246027;66.732889
7;2;125.124886;4.246027;-65.676895
7;2;70.684732;4.246027;75.831631
7;2;104.610391;4.246027;-71.943343
7;2;91.878248;4.246027;79.140362
7;2;83.162041;4.246027;-72.228133
7;2;113.152144;4.246027;76.395510
7;2;62.488397;4.246027;-66.508577
7;2;132.811752;4.246027;67.815728
7;2;44.236311;4.246027;-55.240294
7;2;149.291000;4.246027;54.084478
7;2;29.859734;4.246027;-39.320907
7;2;161.277160;4.246027;36.295582
7;2;20.503895;4.246027;-20.018547
7;2;167.815421;4.246027;15.866094
7;2;16.914075;4.246027;1.129173
7;2;168.384950;4.246027;-5.576586
7;2;19.376236;4.246027;22.437636
7;2;162.940378;4.246027;-26.324344
7;2;27.694246;4.246027;42.209423
7;2;151.915416;4.246027;-44.724427
7;2;41.205496;4.246027;58.869525
7;2;136.188307;4.246027;-59.311095
7;2;58.833686;4.246027;71.090807
7;2;117.011862;4.246027;-68.922382
7;2;79.174567;4.246027;77.899729
7;2;95.913668;4.246027;-72.792659
7;2;100.607795;4.246027;78.753896
7;2;74.574393;4.246027;-70.613621
7;2;121.426011;4.246027;73.585267
7;2;54.693913;4.246027;-62.558850
7;2;139.970848;4.246027;62.805570
7;2;37.855894;4.246027;-49.269983
7;2;154.765035;4.246027;47.273510
7;2;25.401644;4.246027;-31.805605
7;2;164.630076;4.246027;28.226363
7;2;18.323261;4.246027;-11.556917
7;2;168.780127;4.246027;7.181413
7;2;17.184606;4.246027;9.863080
7;2;166.884597;4.246027;-14.184911
7;2;22.076382;4.246027;30.748084
7;2;159.094484;4.246027;-34.170581
7;2;32.608913;4.246027;49.434406
7;2;146.030342;4.246027;-51.183548
7;2;47.943185;4.246027;64.433504
7;2;128.732855;4.246027;-63.868571
7;2;66.857678;4.246027;74.550560
7;2;108.579931;4.246027;-71.215166
7;2;87.845674;4.246027;78.979654
7;2;87.176938;4.246027;-72.638110
7;2;109.235282;4.246027;77.367966
7;2;66.228829;4.246027;-68.024050
7;2;129.322617;4.246027;69.843884
7;2;47.404316;4.246027;-57.740540
7;2;146.507534;4.246027;57.006771
7;2;32.202950;4.246027;-42.606759
7;2;159.421093;4.246027;39.879225
7;2;21.835664;4.246027;-23.828255
7;2;167.034606;4.246027;19.825615
7;2;17.128308;4.246027;-2.900913
7;2;168.741586;4.246027;-1.556599
7;2;18.455869;4.246027;18.508208
7;2;164.406056;4.246027;-22.564122
7;2;25.712593;4.246027;38.693668
7;2;154.373381;4.246027;-41.523507
7;2;38.320415;4.246027;56.047505
7;2;139.442758;4.246027;-56.924460
7;2;55.275002;4.246027;69.187324
7;2;120.803553;4.246027;-67.540150
7;2;75.225761;4.246027;77.066413
7;2;99.940554;4.246027;-72.524938
7;2;96.583427;4.246027;79.057129
7;2;78.515695;4.246027;-71.481738
7;2;117.646660;4.246027;75.000892
7;2;58.235668;4.246027;-64.493650
7;2;136.737576;4.246027;65.220820
7;2;40.715969;4.246027;-52.117342
7;2;152.335402;4.246027;50.495988
7;2;27.352207;4.246027;-35.338704
7;2;163.197624;4.246027;31.999368
7;2;19.208931;4.246027;-15.494312
7;2;168.458965;4.246027;11.204389
7;2;16.934831;4.246027;5.835042
7;2;167.700309;4.246027;-10.232432
7;2;20.711059;4.246027;26.950272
7;2;160.982091;4.246027;-30.603450
7;2;30.236803;4.246027;46.169352
7;2;148.839478;4.246027;-48.285922
7;2;44.753249;4.246027;61.961301
7;2;132.239746;4.246027;-61.871272
7;2;63.104024;4.246027;73.068141
7;2;112.505219;4.246027;-70.277299
7;2;83.827316;4.246027;78.605109
7;2;91.207938;4.246027;-72.834383
7;2;105.272320;4.246027;78.131131
7;2;70.044433;4.246027;-69.338830
7;2;125.730739;4.246027;71.683965
7;2;50.700576;4.246027;-60.069092
7;2;143.572867;4.246027;59.777188
7;2;34.717288;4.246027;-45.763591
7;2;157.377410;4.246027;43.359289
7;2;23.367788;4.246027;-27.561896
7;2;166.044706;4.246027;23.738106
7;2;17.556171;4.246027;-6.913943
7;2;168.884324;4.246027;2.476652
7;2;17.745387;4.246027;14.535463
7;2;165.670061;4.246027;-18.731398
7;2;23.920363;4.246027;35.077676
7;2;156.657964;4.246027;-38.196622
7;2;35.589205;4.246027;53.076315
7;2;142.565930;4.246027;-54.368432
7;2;51.822378;4.246027;67.097617
7;2;124.516524;4.246027;-65.958591
7;2;71.326758;4.246027;76.024655
7;2;166.541883;1.246027;3.147060
7;2;19.969778;1.246027;13.541198
7;2;163.608242;1.246027;-17.433177
7;2;25.778344;1.246027;33.501483
7;2;155.041009;1.246027;-36.374004
7;2;36.932770;1.246027;51.043752
7;2;141.522646;1.246027;-52.166606
7;2;52.544500;1.246027;64.770598
7;2;124.130017;1.246027;-63.552954
7;2;71.369913;1.246027;73.588549
7;2;104.248610;1.246027;-69.626016
7;2;91.909388;1.246027;76.795170
7;2;83.462167;1.246027;-69.902016
7;2;112.526760;1.246027;74.135026
7;2;63.426522;1.246027;-64.358970
7;2;131.579663;1.246027;65.820021
7;2;45.737705;1.246027;-53.438431
7;2;147.550353;1.246027;52.512524
7;2;31.804795;1.246027;-38.010325
7;2;159.166614;1.246027;35.272602
7;2;22.737682;1.246027;-19.303645
7;2;165.503102;1.246027;15.473578
7;2;19.258646;1.246027;1.191446
7;2;166.055054;1.246027;-5.307369
7;2;21.644824;1.246027;21.842319
7;2;160.778504;1.246027;-25.414842
7;2;29.706136;1.246027;41.003939
7;2;150.093778;1.246027;-43.247089
7;2;42.800421;1.246027;57.149902
7;2;134.852015;1.246027;-57.383605
7;2;59.884597;1.246027;68.994029
7;2;116.267366;1.246027;-66.698283
7;2;79.597748;1.246027;75.592824
7;2;95.820272;1.246027;-70.449121
7;2;100.369536;1.246027;76.420632
7;2;75.139538;1.246027;-68.337330
7;2;120.545291;1.246027;71.411509
7;2;55.872579;1.246027;-60.531133
7;2;138.517825;1.246027;60.964478
7;2;39.554190;1.246027;-47.652367
7;2;152.855457;1.246027;45.911746
7;2;27.484285;1.246027;-30.726948
7;2;162.416057;1.246027;27.452403
7;2;20.624344;1.246027;-11.103145
7;2;166.438036;1.246027;7.056911
7;2;19.520828;1.246027;9.655821
7;2;164.601003;1.246027;-13.650038
7;2;24.261641;1.246027;29.896303
7;2;157.051296;1.246027;-33.018940
7;2;34.469134;1.246027;48.005955
7;2;144.390321;1.246027;-49.506879
7;2;49.330182;1.246027;62.542174
7;2;127.626643;1.246027;-61.800435
7;2;67.660965;1.246027;72.347012
7;2;108.095648;1.246027;-68.920311
7;2;88.001261;1.246027;76.639422
7;2;87.353162;1.246027;-70.299341
7;2;108.730774;1.246027;75.077472
7;2;67.051522;1.246027;-65.827674
7;2;128.198204;1.246027;67.785587
7;2;48.807943;1.246027;-55.861518
7;2;144.852786;1.246027;55.344634
7;2;34.075699;1.246027;-41.194773
7;2;157.367826;1.246027;38.745652
7;2;24.028352;1.246027;-22.995783
7;2;164.746383;1.246027;19.310907
7;2;19.466268;1.246027;-2.714269
7;2;166.400684;1.246027;-1.411441
7;2;20.752859;1.246027;18.034155
7;2;162.198951;1.246027;-21.770662
7;2;27.785638;1.246027;37.596682
7;2;152.475889;1.246027;-40.144951
7;2;40.004376;1.246027;54.414971
7;2;138.006033;1.246027;-55.070623
7;2;56.435735;1.246027;67.149289
7;2;119.942043;1.246027;-65.358708
7;2;75.770804;1.246027;74.785225
7;2;99.722886;1.246027;-70.189662
7;2;96.469362;1.246027;76.714506
7;2;78.959209;1.246027;-69.178656
7;2;116.882574;1.246027;72.783447
7;2;59.305034;1.246027;-62.406224
7;2;135.384334;1.246027;63.305193
7;2;42.326002;1.246027;-50.411855
7;2;150.500803;1.246027;49.034777
7;2;29.374652;1.246027;-34.151014
7;2;161.027812;1.246027;31.108971
7;2;21.482682;1.246027;-14.919030
7;2;166.126785;1.246027;10.955736
7;2;19.278761;1.246027;5.752089
7;2;165.391542;1.246027;-9.819534
7;2;22.938453;1.246027;26.215693
7;2;158.880651;1.246027;-29.561892
7;2;32.170228;1.246027;44.841663
7;2;147.112765;1.246027;-46.698674
7;2;46.238689;1.246027;60.146264
7;2;131.025309;1.246027;-59.864774
7;2;64.023150;1.246027;70.910342
7;2;111.899799;1.246027;-68.011386
7;2;84.106911;1.246027;76.276435
7;2;91.259763;1.246027;-70.489558
7;2;104.890112;1.246027;75.817085
7;2;70.749375;1.246027;-67.101879
7;2;124.717173;1.246027;69.568882
7;2;52.002479;1.246027;-58.118210
7;2;142.008684;1.246027;58.029554
7;2;36.512443;1.246027;-44.254184
7;2;155.387212;1.246027;42.118319
7;2;25.513194;1.246027;-26.614203
7;2;163.787032;1.246027;23.102656
7;2;19.880926;1.246027;-6.603456
7;2;166.539018;1.246027;2.497341
7;2;20.064303;1.246027;14.184011
7;2;163.423948;1.246027;-18.056218
7;2;26.048717;1.246027;34.092281
7;2;154.689969;1.246027;-36.920735
7;2;37.357452;1.246027;51.535473
7;2;141.032822;1.246027;-52.593475
7;2;53.089662;1.246027;65.124071
7;2;123.540430;1.246027;-63.825956
7;2;71.992127;1.246027;73.775616
7;2;163.992834;-1.753973;3.147060
7;2;22.493318;-1.753973;13.181477
7;2;161.160720;-1.753973;-16.720933
7;2;28.100860;-1.753973;32.450973
7;2;152.889983;-1.753973;-35.006254
7;2;38.869252;-1.753973;49.386137
7;2;139.839466;-1.753973;-50.252303
7;2;53.940689;-1.753973;62.637922
7;2;123.048764;-1.753973;-61.244590
7;2;72.114590;-1.753973;71.150699
7;2;103.855416;-1.753973;-67.107474
7;2;91.943231;-1.753973;74.246346
7;2;83.788352;-1.753973;-67.373923
7;2;111.847074;-1.753973;71.678264
7;2;64.446104;-1.753973;-62.022711
7;2;130.240592;-1.753973;63.651026
7;2;47.369464;-1.753973;-51.480112
7;2;145.658566;-1.753973;50.804076
7;2;33.918747;-1.753973;-36.585944
7;2;156.872809;-1.753973;34.160796
7;2;25.165430;-1.753973;-18.526667
7;2;162.990002;-1.753973;15.046980
7;2;21.806796;-1.753973;1.259126
7;2;163.522853;-1.753973;-5.014777
7;2;24.110394;-1.753973;21.195311
7;2;158.428915;-1.753973;-24.426367
7;2;31.892718;-1.753973;39.693783
7;2;148.113967;-1.753973;-41.641474
7;2;44.533835;-1.753973;55.280963
7;2;133.399694;-1.753973;-55.288751
7;2;61.026759;-1.753973;66.715187
7;2;115.458224;-1.753973;-64.281065
7;2;80.057674;-1.753973;73.085611
7;2;95.718767;-1.753973;-67.902094
7;2;100.110589;-1.753973;73.884769
7;2;75.753755;-1.753973;-65.863387
7;2;119.588099;-1.753973;69.049002
7;2;57.153590;-1.753973;-58.327348
7;2;136.938637;-1.753973;58.963525
7;2;41.399950;-1.753973;-45.894293
7;2;150.780069;-1.753973;44.431739
7;2;29.747761;-1.753973;-29.554632
7;2;160.009795;-1.753973;26.611240
7;2;23.125231;-1.753973;-10.609972
7;2;163.892580;-1.753973;6.921598
7;2;22.059905;-1.753973;9.430565
7;2;162.119124;-1.753973;-13.068722
7;2;26.636648;-1.753973;28.970561
7;2;154.830699;-1.753973;-31.767301
7;2;36.490878;-1.753973;46.453472
7;2;142.607896;-1.753973;-47.684623
7;2;50.837613;-1.753973;60.486619
7;2;126.424378;-1.753973;-59.552722
7;2;68.534001;-1.753973;69.952130
7;2;107.569314;-1.753973;-66.426193
7;2;88.170357;-1.753973;74.095987
7;2;87.544688;-1.753973;-67.757497
7;2;108.182460;-1.753973;72.588094
7;2;67.945650;-1.753973;-63.440586
7;2;126.976159;-1.753973;65.548567
7;2;50.333447;-1.753973;-53.819341
7;2;143.054356;-1.753973;53.538172
7;2;36.111059;-1.753973;-39.660184
7;2;155.136274;-1.753973;37.513651
7;2;26.411432;-1.753973;-22.091028
7;2;162.259472;-1.753973;18.751506
7;2;22.007233;-1.753973;-2.511419
7;2;163.856522;-1.753973;-1.253680
7;2;23.249298;-1.753973;17.518940
7;2;159.800202;-1.753973;-20.908306
7;2;30.038685;-1.753973;36.404444
7;2;150.413638;-1.753973;-38.646694
7;2;41.834555;-1.753973;52.640684
7;2;136.444556;-1.753973;-53.055817
7;2;57.697256;-1.753973;64.934290
7;2;119.005728;-1.753973;-62.987850
7;2;76.363174;-1.753973;72.305961
7;2;99.486319;-1.753973;-67.651614
7;2;96.345393;-1.753973;74.168473
7;2;79.441234;-1.753973;-66.675597
7;2;116.052141;-1.753973;70.373461
7;2;60.467254;-1.753973;-60.137546
7;2;133.913589;-1.753973;61.223232
7;2;44.075834;-1.753973;-48.558280
7;2;148.506906;-1.753973;47.446688
7;2;31.572707;-1.753973;-32.860197
7;2;158.669594;-1.753973;30.141261
7;2;23.953863;-1.753973;-14.293796
7;2;163.592102;-1.753973;10.685492
7;2;21.826216;-1.753973;5.661934
7;2;162.882304;-1.753973;-9.370784
7;2;25.359252;-1.753973;25.417330
7;2;156.596742;-1.753973;-28.429896
7;2;34.271533;-1.753973;43.398690
7;2;145.236122;-1.753973;-44.973606
7;2;47.853110;-1.753973;58.173627
7;2;129.705423;-1.753973;-57.684051
7;2;65.022084;-1.753973;68.565180
7;2;111.241811;-1.753973;-65.548724
7;2;84.410784;-1.753973;73.745563
7;2;91.316089;-1.753973;-67.941131
7;2;104.474716;-1.753973;73.302110
7;2;71.515527;-1.753973;-64.670693
7;2;123.615600;-1.753973;67.270146
7;2;53.417426;-1.753973;-55.997932
7;2;140.308684;-1.753973;56.130173
7;2;38.463471;-1.753973;-42.613715
7;2;153.224205;-1.753973;40.769596
7;2;27.844886;-1.753973;-25.584220
7;2;161.333323;-1.753973;22.412029
7;2;22.407541;-1.753973;-6.266009
7;2;163.990067;-1.753973;2.519826
7;2;22.584572;-1.753973;13.802043
7;2;160.982805;-1.753973;-17.322411
7;2;28.361876;-1.753973;33.021325
7;2;152.551092;-1.753973;-35.534063
7;2;39.279237;-1.753973;49.860840
7;2;139.366594;-1.753973;-50.664398
7;2;54.466983;-1.753973;62.979162
7;2;122.479581;-1.753973;-61.508144
7;2;72.715269;-1.753973;71.331293
7;2;161.217359;-4.753973;3.147060
7;2;25.241017;-4.753973;12.789802
7;2;158.495792;-4.753973;-15.945422
7;2;30.629679;-4.753973;31.307149
7;2;150.547888;-4.753973;-33.517009
7;2;40.977747;-4.753973;47.581279
7;2;138.006773;-4.753973;-48.167957
7;2;55.460898;-4.753973;60.315805
7;2;121.871466;-4.753973;-58.731180
7;2;72.925414;-4.753973;68.496302
7;2;103.427295;-4.753973;-64.365218
7;2;91.980080;-4.753973;71.471116
7;2;84.143512;-4.753973;-64.621266
7;2;111.107014;-4.753973;69.003274
7;2;65.556253;-4.753973;-59.478929
7;2;128.782574;-4.753973;61.289365
7;2;49.146168;-4.753973;-49.347841
7;2;143.598735;-4.753973;48.943872
7;2;36.220476;-4.753973;-35.035039
7;2;154.375252;-4.753973;32.950232
7;2;27.808828;-4.753973;-17.680673
7;2;160.253672;-4.753973;14.582488
7;2;24.581292;-4.753973;1.332818
7;2;160.765723;-4.753973;-4.696195
7;2;26.794973;-4.753973;20.490831
7;2;155.870617;-4.753973;-23.350089
7;2;34.273529;-4.753973;38.267248
7;2;145.958295;-4.753973;-39.893236
7;2;46.421223;-4.753973;53.246012
7;2;131.818366;-4.753973;-53.007817
7;2;62.270376;-4.753973;64.233922
7;2;114.577209;-4.753973;-61.649132
7;2;80.558454;-4.753973;70.355688
7;2;95.608245;-4.753973;-65.128821
7;2;99.828640;-4.753973;71.123653
7;2;76.422531;-4.753973;-63.169691
7;2;118.545881;-4.753973;66.476641
7;2;58.548389;-4.753973;-55.927808
7;2;135.219173;-4.753973;56.784832
7;2;43.409663;-4.753973;-43.980054
7;2;148.520330;-4.753973;42.820268
7;2;32.212296;-4.753973;-28.278181
7;2;157.389791;-4.753973;25.695359
7;2;25.848264;-4.753973;-10.072992
7;2;161.121019;-4.753973;6.774266
7;2;24.824522;-4.753973;9.185300
7;2;159.416786;-4.753973;-12.435768
7;2;29.222619;-4.753973;27.962588
7;2;152.412851;-4.753973;-30.404484
7;2;38.692208;-4.753973;44.763086
7;2;140.667143;-4.753973;-45.700502
7;2;52.478944;-4.753973;58.248475
7;2;125.115319;-4.753973;-57.105352
7;2;69.484586;-4.753973;67.344517
7;2;106.996228;-4.753973;-63.710529
7;2;88.354473;-4.753973;71.326626
7;2;87.753226;-4.753973;-64.989868
7;2;107.585441;-4.753973;69.877591
7;2;68.919200;-4.753973;-60.841460
7;2;125.645562;-4.753973;63.112839
7;2;51.994458;-4.753973;-51.595762
7;2;141.096177;-4.753973;51.571248
7;2;38.327214;-4.753973;-37.989282
7;2;152.706499;-4.753973;36.172214
7;2;29.006195;-4.753973;-21.105905
7;2;159.551656;-4.753973;18.142415
7;2;24.773905;-4.753973;-2.290551
7;2;161.086368;-4.753973;-1.081905
7;2;25.967489;-4.753973;16.957960
7;2;157.188379;-4.753973;-19.969349
7;2;32.491864;-4.753973;35.106303
7;2;148.168202;-4.753973;-37.015352
7;2;43.827304;-4.753973;50.708791
7;2;134.744378;-4.753973;-50.862041
7;2;59.070834;-4.753973;62.522539
7;2;117.986242;-4.753973;-60.406395
7;2;77.008162;-4.753973;69.606470
7;2;99.228737;-4.753973;-64.888118
7;2;96.210412;-4.753973;71.396283
7;2;79.966076;-4.753973;-63.950198
7;2;115.147943;-4.753973;67.749402
7;2;61.732710;-4.753973;-57.667348
7;2;132.312203;-4.753973;58.956335
7;2;45.981099;-4.753973;-46.540057
7;2;146.335896;-4.753973;45.717533
7;2;33.966008;-4.753973;-31.454720
7;2;156.101903;-4.753973;29.087592
7;2;26.644552;-4.753973;-13.613024
7;2;160.832269;-4.753973;10.391243
7;2;24.599954;-4.753973;5.563771
7;2;160.150177;-4.753973;-8.882173
7;2;27.995085;-4.753973;24.548051
7;2;154.109961;-4.753973;-27.197348
7;2;36.559491;-4.753973;41.827541
7;2;143.192781;-4.753973;-43.095304
7;2;49.610937;-4.753973;56.025767
7;2;128.268294;-4.753973;-55.309620
7;2;66.109751;-4.753973;66.011704
7;2;110.525376;-4.753973;-62.867311
7;2;84.741648;-4.753973;70.989880
7;2;91.377417;-4.753973;-65.166334
7;2;104.022422;-4.753973;70.563736
7;2;72.349734;-4.753973;-62.023552
7;2;122.416176;-4.753973;64.767219
7;2;54.958059;-4.753973;-53.689316
7;2;138.457676;-4.753973;54.062075
7;2;40.587805;-4.753973;-40.827527
7;2;150.869065;-4.753973;39.301069
7;2;30.383697;-4.753973;-24.462748
7;2;158.661657;-4.753973;21.660057
7;2;25.158588;-4.753973;-5.898587
7;2;161.214701;-4.753973;2.544309
7;2;25.328709;-4.753973;13.386145
7;2;158.324821;-4.753973;-16.523423
7;2;30.880506;-4.753973;31.855238
7;2;150.222225;-4.753973;-34.024216
7;2;41.371728;-4.753973;48.037453
7;2;137.552360;-4.753973;-48.563967
7;2;55.966649;-4.753973;60.643726
7;2;121.324500;-4.753973;-58.984447
7;2;73.502647;-4.753973;68.669847
7;2;158.186590;-7.753973;3.147060
7;2;28.241455;-7.753973;12.362099
